industry,stock_A,stock_B,corr,coint_p,adf_p,alpha,hedge_ratio,spread_std,n_obs,passes_filter,score
Semiconductors,NVDA,MU,0.5333844436751668,0.6100724842036478,0.36084193494873484,1.0490340714019535,0.7514938798713944,0.3693361283834252,752,False,-0.0908289770935169
HealthCare,LLY,BIIB,0.2820367608652586,0.4306238027376599,0.21130944699270515,9.343636386091891,-0.5189967531057995,0.19389853874316756,752,False,-0.09917818307965348
HealthCare,ABBV,BIIB,0.3500932922822351,0.4850776791253905,0.25198745712276927,7.302636782529092,-0.4013659427965237,0.11425159219987817,752,False,-0.11731981260784868
Beverages,MNST,STZ,0.32682290344757153,0.46775150003245125,0.23876615655396938,6.46638577845215,-0.4495241810178836,0.09910656606389508,752,False,-0.11790459687010285
Communication,DIS,SNAP,0.2803270212690189,0.43522823512958214,0.2145022214796789,4.747124919438615,-0.056917510712827024,0.11390849475430193,752,False,-0.13375698423065735
Semiconductors,AVGO,TXN,0.34946133797956913,0.48913919833793695,0.2548073282400898,-7.567097003367913,2.4458720052088285,0.4375888182846909,752,False,-0.1438523979184314
Airlines,DAL,CPA,0.49765568302444246,0.5937070563533716,0.34574227212206265,-0.6610676833697937,0.9861164946836372,0.17501255932405113,752,False,-0.14459960481270795
Banks,C,PNC,0.7066388756789453,0.7258345259446304,0.49016038515241755,-3.5893744697002674,1.5256481111915425,0.13500390976216212,752,False,-0.15144696633259802
Energy,CVX,EOG,0.7392180685682764,0.7452993282564313,0.5142068691620407,2.725101261461873,0.48452431854994416,0.06874002736879765,752,False,-0.15413691956568765
Autos,HMC,NIO,0.19096066231629638,0.36908257779919457,0.16971820673720944,3.3374941312351094,0.04866478693504517,0.0919134711744896,752,False,-0.1585639759383154
Airlines,ALK,JBLU,0.5237883224777209,0.6148003813053042,0.3660149604141639,3.280197430756896,0.31683213430427326,0.181827130454985,752,False,-0.16868202172078134
Payments,MA,PYPL,0.3824796497909789,0.5237851576742211,0.2828066466648684,5.275153423309597,0.21792039991399204,0.13343435946262072,752,False,-0.20963029651357679
Airlines,DAL,AAL,0.8097755806952152,0.7505438209670932,0.6289782391893421,3.0668072555320514,0.3280172591889714,0.21088315448584655,752,False,-0.25808505324010544
Energy,CVX,OXY,0.7262480788256184,0.7511202009594222,0.5219723059193848,4.426564967770574,0.15725377626324288,0.07372496866788862,752,False,-0.26019007334138566
Communication,T,TMUS,0.4457519681163989,0.5764162224298033,0.32974538776562823,-2.3934613070768034,1.0361785451267913,0.09040115605764172,752,False,-0.2655790417263517
HealthCare,MRK,BIIB,0.40590079523158007,0.5499563757950577,0.3055770649720567,2.3847066118983307,0.431129475822039,0.10256909264824152,752,False,-0.2719720457606978
Payments,PYPL,GPN,0.4493520845097624,0.5813896483138817,0.3341493109688417,3.009404992584649,0.253442269405622,0.15423403452430962,752,False,-0.2815640868966255
Semiconductors,NVDA,QCOM,0.4741405697586213,0.6058738145919967,0.3570901515137104,-6.47492909044249,2.215323225506201,0.40727667717109023,752,False,-0.3326214601576779
Energy,OXY,PSX,0.6001288904291617,0.692678712690854,0.44969534791300186,3.1723998648920286,0.16353649965355999,0.1589782697372412,752,False,-0.380447380668278
HealthCare,AMGN,REGN,0.3895443972991732,0.5556915760318141,0.31094127579428343,4.915268400294515,0.11489990097352809,0.11924271337238064,752,False,-0.38461182305261654
Airlines,DAL,JBLU,0.5088338490298459,0.6371592702062585,0.3875329920549613,3.85246717037957,0.03415444781248045,0.217267426708632,752,False,-0.3881472714225887
Beverages,PEP,TAP,0.41011360148755743,0.570706568582002,0.3240952321344708,3.2618167003763787,0.45167753544415135,0.0807016450693802,752,False,-0.38828848120170173
Communication,CMCSA,SNAP,0.15017086713742317,0.3795534107280082,0.17644153378274263,2.8796167403425414,0.29635643738702777,0.10933938965227237,752,False,-0.4029843738769493
Retail,DG,ROST,0.1793899632410347,0.40722948103372775,0.19458810408358207,6.102147990829245,-0.2708674941448148,0.25707371798242956,752,False,-0.42764652723182606
Communication,META,PINS,0.38253151736244007,0.5637681871276892,0.3170570740102787,5.545038651880727,0.1992595149688734,0.3215371206065588,752,False,-0.46533349007227914
HealthCare,BMY,BIIB,0.33499110144838673,0.5305992106708383,0.28878915545199757,3.186892587716173,0.14779001981179896,0.11930066769616667,752,False,-0.46956372992254275
Semiconductors,NVDA,LRCX,0.5949408111437032,0.706129771951939,0.46527633806933405,0.10224802367461905,0.9955674182975174,0.38225728173422524,752,False,-0.5045159674438107
Energy,OXY,VLO,0.5786847667150214,0.7137816367362395,0.47502335000304485,3.958631275367061,0.001598029576454607,0.16070603128996538,752,False,-0.6386870070587499
Energy,OXY,MPC,0.578957406568488,0.7157765381037898,0.4775033182555702,4.141162481459819,-0.03428710885937125,0.1606011844494206,752,False,-0.6529517952706446
Retail,COST,LOW,0.26429877095061377,0.5089301652113222,0.2710425527880377,-2.049853990558269,1.601306971285556,0.17470437536279534,752,False,-0.654991520520573
Airlines,DAL,RYAAY,0.44482631498328223,0.6349914008045001,0.387110386097363,0.909288156225216,0.7657724185422552,0.16726684505103356,752,False,-0.6702224854303018
Retail,HD,TJX,0.4664283962142035,0.6546631502432531,0.4075493470311159,4.488637020566642,0.2926605755140077,0.08028737540277572,752,False,-0.7107003679721361
Semiconductors,AVGO,LRCX,0.6238388523691542,0.7504370694309976,0.5200769148885032,0.5189343445668158,1.021521034191256,0.3113196613357104,752,False,-0.7165447025143525
Beverages,KDP,CELH,0.18044041257591598,0.4608510533140184,0.23338853023332,3.6654088568665566,-0.05558670283478087,0.08961416682991108,752,False,-0.7408234302590277
Autos,TSLA,RIVN,0.3685375490457206,0.5968943367652747,0.34863725877936425,4.813067873116396,0.3063347570912751,0.3021798759694885,752,False,-0.7523307989124493
Communication,DIS,PINS,0.2604969058052778,0.5225469271628402,0.2821327970491251,4.136378680416448,0.14094132806031423,0.11115554857968693,752,False,-0.757395685312478
HealthCare,REGN,BIIB,0.4169830580269583,0.6383005654033185,0.38976128077614436,3.980837146758713,0.5092391784126278,0.1602629624189506,752,False,-0.8172800096974839
Communication,VZ,SNAP,-0.004653615326174122,0.32951520375100424,0.14507631586740383,4.04740638338002,-0.15188528029167614,0.09034598869699766,752,False,-0.8270115483691941
Energy,XOM,PSX,0.6365976123715998,0.7883471570312038,0.5706052944072609,2.3232657904603045,0.4974529002378949,0.07843767395105963,752,False,-0.9652470382240053
Autos,TSLA,F,0.26794188224724275,0.5672464911616335,0.3210353952242192,5.2741414829128495,0.14569442627677098,0.31058027415522893,752,False,-1.011863657364372
Autos,TSLA,NIO,0.25569060230549834,0.5595762105666666,0.3141954776577273,5.8382377512643515,-0.1186356505135655,0.30870728656450547,752,False,-1.0174825225723656
Retail,DG,TJX,0.1389258973780791,0.482859255771533,0.24989765393263624,7.2423688078341115,-0.5244710150244138,0.2378957968776661,752,False,-1.0620446913995303
Semiconductors,NVDA,AMD,0.5656385730142007,0.7618596487745807,0.5346293456233331,-1.4248892672850886,1.2133240210987104,0.4296497477546257,752,False,-1.071043378969684
Retail,COST,TJX,0.40051730575918615,0.6678462959020351,0.42002423196414257,2.0815990178276564,0.9731462364336689,0.10554331670847165,752,False,-1.0987950699778724
HealthCare,LLY,BMY,0.1986572279390031,0.5425816558978751,0.2994134724291212,9.502609295580019,-0.7271420705329685,0.2197605482715585,752,False,-1.1670765790893483
Semiconductors,AMD,TXN,0.4100287319726403,0.6921777024828524,0.44971988735888274,-0.6861532777405728,1.0907149592980794,0.2589529444703552,752,False,-1.242711410916388
Semiconductors,NVDA,KLAC,0.611129243468388,0.8087774977718698,0.5987928078099347,-4.249878988762497,1.3394792794599644,0.26667328111873945,752,False,-1.2496500956594812
Communication,NFLX,PINS,0.21452140288826507,0.5686292140181273,0.32100221239174737,3.8146099387268633,0.1390178505918871,0.3837513651305203,752,False,-1.2591533032427111
Banks,C,WFC,0.7236468652039154,0.8696770676371448,0.694213845978265,-0.598516213505512,1.1667350480393068,0.09881701694913947,752,False,-1.281530844557858
Semiconductors,NVDA,AMAT,0.5903154814264948,0.8034937161014617,0.5909867574950238,-2.73503744499407,1.4048156731161399,0.3878866358177379,752,False,-1.2987814361620753
Retail,DLTR,ROST,0.3192391695534301,0.6459995305562825,0.39427096553755564,5.832722724072205,-0.23822912563993182,0.2464954462570951,752,False,-1.303340879638339
Airlines,ALK,CPA,0.46873301300073694,0.7356144501406259,0.5021807765873656,2.0397698827767243,0.3846490128320461,0.1861327678316928,752,False,-1.3080690573410474
Retail,TGT,HD,0.4207248739211472,0.7102551052685113,0.4704409832373439,5.815699963655504,-0.16988071657196713,0.19126644229392126,752,False,-1.32838569317593
Retail,TGT,KR,0.08198279738129849,0.48621704361333035,0.2527421732898103,7.420968007548751,-0.643176020018954,0.16052754602226038,752,False,-1.3421892227181913
Semiconductors,AVGO,AMAT,0.5999212863223894,0.8172770047971794,0.6109034710152547,-1.6791771712770434,1.3054712219739253,0.3614182305860535,752,False,-1.372113404264499
Energy,SLB,PSX,0.5985319996810708,0.8193388821411821,0.6141483747715665,2.922274491739742,0.17943133342146123,0.17090284924447707,752,False,-1.3968678804908299
Payments,V,PYPL,0.3681583262152233,0.6894933555509818,0.446082238659717,4.9357665059169165,0.17873262998085515,0.14198859994295682,752,False,-1.4110532676891703
Retail,TGT,TJX,0.24091387179221954,0.6099285504464582,0.3614019868094521,7.224544639186682,-0.5079899851366534,0.16084106492918093,752,False,-1.4213895191267223
Airlines,UAL,AAL,0.800650281170244,0.9193925322559959,0.7865182038131755,3.3186354036163603,0.33816917639739286,0.36926077451401434,752,False,-1.4261239975561018
HealthCare,MRK,ABBV,0.3985457450770391,0.7142170232655902,0.4755651871877188,6.152004882550685,-0.28978100376628113,0.14699176343061693,752,False,-1.4606692611800822
Autos,LCID,HMC,0.18897768540254797,0.5821011490142469,0.3350131799436046,-3.662529831687797,2.0355162844868664,0.5217643960834918,752,False,-1.4702264729263606
Airlines,UAL,CPA,0.5246083266512573,0.7921787901321508,0.5753521325763461,-3.4342788523274947,1.6442007767140971,0.3051151013065203,752,False,-1.5038740181743886
Retail,TGT,LOW,0.3820269325900547,0.7140864457624965,0.47489931378998695,4.426075215580681,0.07171341180586133,0.1919170844073535,752,False,-1.5329346583561452
Airlines,UAL,ALK,0.730374473950592,0.9001609316760901,0.7492495206756068,-1.2997284916989873,1.435636432286349,0.25038094090743573,752,False,-1.5486402562382124
Autos,TSLA,TM,0.2632898596677039,0.645044152504741,0.39711907345094566,4.306245992644598,0.25248787359656877,0.3094364544628444,752,False,-1.5644729833362936
Airlines,DAL,ALK,0.7419476410449675,0.9108218981886098,0.7704021852382725,1.1527667402661272,0.7214516268060835,0.16704429177830676,752,False,-1.606911042981527
HealthCare,ABBV,REGN,0.36087017757782436,0.7122791079753837,0.4733544361325187,6.525905489072386,-0.199695447591985,0.1506162379771646,752,False,-1.6175189156488956
Energy,MPC,HAL,0.5783617170743784,0.8353839472690707,0.6393985386632587,4.762132488580827,0.09631288447406394,0.16825231198112028,752,False,-1.6320286648638591
HealthCare,MRK,GILD,0.3208754864607502,0.6906908639811205,0.44759902791672906,6.124955155775567,-0.3264465984182534,0.13344884844659125,752,False,-1.6353245377328343
Retail,DLTR,KR,0.12185254945770341,0.5698484639580411,0.322283488437154,7.3061454588403265,-0.6562264557129556,0.22567766551654475,752,False,-1.6889079956985311
Beverages,CELH,FIZZ,0.1908881478679885,0.617175653259859,0.36828477539002424,2.080689694537142,0.46325879258180436,0.31382099563922927,752,False,-1.6975013121181994
Retail,HD,ROST,0.45167158254618023,0.780283899094839,0.5595030647111853,4.548620572457658,0.26721742102541235,0.08899910660858934,752,False,-1.7391083626819683
Energy,SLB,VLO,0.5052702210670229,0.8101777153307956,0.600841825173119,3.340929282013665,0.09090603069234238,0.17203099835694435,752,False,-1.7426750823463997
Beverages,KO,MNST,0.42462941616102595,0.7682602895529119,0.5433941531370471,2.652057030565402,0.3760962382843278,0.07352857788399882,752,False,-1.7644320287601611
HealthCare,MRK,AMGN,0.4018502386533959,0.7564814694923868,0.5278708713458502,3.67357363015509,0.1711870821351349,0.152398189945498,752,False,-1.773283491943643
Payments,AXP,PYPL,0.4443683167675115,0.7860758214542019,0.5666412169764488,4.511108614682303,0.24118274308527266,0.27814645607663546,752,False,-1.817089007914869
Semiconductors,NVDA,INTC,0.27994094542067177,0.6958836897578927,0.4469106044133496,5.588831096954128,-0.27796979340278005,0.5444090746518812,752,False,-1.8363685950836879
Retail,COST,HD,0.3542909505887847,0.7390040899547544,0.5071163677820272,-3.5341309378394,1.740616562525168,0.1446645878419448,752,False,-1.857024485297258
Energy,SLB,MPC,0.5145536875437884,0.8295918271875322,0.629667837033699,3.9815152355963406,-0.036896814529805866,0.17272434923545957,752,False,-1.8680025336670052
Autos,LCID,STLA,0.19024083213464335,0.641769282901802,0.3942030818207967,0.6403623155968994,1.0033721760015064,0.409811939331674,752,False,-1.8750705104630454
Communication,T,SNAP,-0.020718018097669735,0.49878450984758405,0.26255508255643395,4.131910653890801,-0.4758388480099587,0.188674893477253,752,False,-1.8859561032005003
Energy,XOM,OXY,0.7366429329888438,0.9378821541811285,0.8272544968648805,4.671460229670327,0.017044618572221282,0.10609642907323871,752,False,-1.923622693165992
Retail,TGT,DLTR,0.3755284452956016,0.7606039829881741,0.5329847695252742,4.338012848679894,0.10313751589699094,0.19028807960839544,752,False,-1.9248960464315936
Airlines,UAL,JBLU,0.5272520984734136,0.8445303519831163,0.6525007901713871,4.584640910912794,-0.23088793237262095,0.37030394535430594,752,False,-1.9415069578076887
Retail,DLTR,TJX,0.24927217977574592,0.6964218529601329,0.4524368579777443,6.926460763924148,-0.4804609829550692,0.22944887602323796,752,False,-1.9971394839982022
Autos,STLA,XPEV,0.19128306533784997,0.6639037209081325,0.417690103667138,4.440813431963795,-0.6742951176180019,0.2774224644154996,752,False,-2.028069028448227
Retail,COST,DLTR,0.13586797334663517,0.6313255920901103,0.38198495274594324,9.28758113639416,-0.558079286682712,0.17905555459136824,752,False,-2.0437016298127864
Energy,XOM,COP,0.7809688576285795,0.9690617090851724,0.9057921591819555,3.352951450788403,0.297290344389042,0.10071390294960256,752,False,-2.1055456426269945
Airlines,UAL,RYAAY,0.4145075053177779,0.804437691150641,0.5926854533971239,-0.6081698568509708,1.2238037939257733,0.3001358278152397,752,False,-2.1068949857936823
Communication,CMCSA,TMUS,0.2632360214868733,0.7251439192630751,0.49018942754645023,5.622110418386473,-0.39368171252201156,0.11424860484521261,752,False,-2.1641595952595734
Retail,TGT,ROST,0.31425621694483946,0.7559753446794306,0.5273358799235347,5.892877479378434,-0.21657856891934912,0.18826513208306045,752,False,-2.167733058923897
Energy,XOM,HAL,0.6773164526285648,0.9387804905886056,0.8291876385372443,4.318419243588751,0.12300592258964382,0.1028523335445341,752,False,-2.2030931031910352
Energy,XOM,EOG,0.7576713721017124,0.9718592996359906,0.9138101462061419,2.304936575697667,0.5072182313385802,0.09892323759307714,752,False,-2.249254891619854
Payments,MA,FIS,0.45261573643173014,0.8409340782032584,0.6472475407957293,4.636335163327843,0.36833488610586684,0.12178432176070363,752,False,-2.2499494966710794
Communication,GOOGL,PINS,0.2781733361925173,0.7544599924646502,0.5159152678462479,6.773502820516784,-0.46383292526042075,0.2854498199518759,752,False,-2.2861118417989603
Semiconductors,AVGO,QCOM,0.500112215051596,0.8690096050811438,0.6929080589742037,-2.7989355565811174,1.5888648914648469,0.4385377122724582,752,False,-2.290452737883749
HealthCare,MRK,LLY,0.3208814726312519,0.7760824328634806,0.5534614495184687,4.730577040842302,-0.01279731015630503,0.15378440886057895,752,False,-2.2978964210050767
HealthCare,ABBV,BMY,0.36345097638510926,0.7997317123245176,0.5861732535816164,6.3574493929744555,-0.29274179623310603,0.15194889310871665,752,False,-2.2999881737814225
HealthCare,MRK,BMY,0.3804163894037282,0.8101634161498337,0.6006426442651234,4.056516575203796,0.14874320345249936,0.15267570463624297,752,False,-2.3092876081573985
Retail,TJX,ROST,0.6349097316223774,0.9349679581187899,0.8204189675023468,-0.3348861793683966,1.0217960901196053,0.10393462836370264,752,False,-2.351884275561854
Beverages,KO,KDP,0.524012972173192,0.8875905656829393,0.7255999266933822,4.626755341312126,-0.12811570754421808,0.09050179342829565,752,False,-2.360259837248801
Retail,KR,LOW,0.019340412061031535,0.6128576490963468,0.3642851331860536,-1.0947975240073333,0.9419256722626033,0.139922482022742,752,False,-2.4483502147029257
Energy,XOM,SLB,0.6232576511784337,0.9401197268218747,0.8323034301042448,4.358995274565846,0.10018674576248632,0.10470964841895627,752,False,-2.46430226082051
Retail,WMT,COST,0.5602641867674024,0.9152824669314256,0.7782330493219933,-3.695742075506928,1.2033156968654808,0.1376815778464602,752,False,-2.475296155698965
HealthCare,GILD,REGN,0.3166392436500141,0.7956915335134083,0.580825441118335,9.154777603441481,-0.6951402400585405,0.18338241224509746,752,False,-2.480160135502605
Retail,TGT,DG,0.2632952987607901,0.7801482859383047,0.5588552216383208,4.015139346323464,0.1686781540577978,0.1868964953641272,752,False,-2.5923838217495696
Semiconductors,AMD,AVGO,0.4853435214228072,0.8936325302221708,0.7370415018787462,3.1284051337268544,0.36078593989432006,0.2169907744599033,752,False,-2.596875696826995
Retail,WMT,ROST,0.30709802457204016,0.8120566626018682,0.6035358988841302,-2.565449389026824,1.394391509639762,0.1851046078442649,752,False,-2.6590916187169307
Retail,TGT,COST,0.19157851651894298,0.7541384756179305,0.5250704228027854,6.787356690863547,-0.29432166054391473,0.1800306273551283,752,False,-2.710999479871089
Communication,VZ,PINS,-0.04273123132822177,0.6161397325418821,0.3677193208357534,3.889569426971054,-0.05512548864495104,0.10068573140784842,752,False,-2.7536362054625547
Retail,KR,ROST,0.03689739027834728,0.6731343404907166,0.42755437644440675,1.1960098723461954,0.5743718000253688,0.1295528422183222,752,False,-2.7956620081625063
Retail,COST,ROST,0.3082512540428826,0.8286335330587983,0.6279154232877974,2.0545107219530436,0.9341729486142416,0.15782642140231454,752,False,-2.796055044253162
Communication,TMUS,SNAP,-0.04640278663539613,0.624581404137116,0.37548953809306584,5.846160612430403,-0.2610827964696645,0.19654993102330512,752,False,-2.826268055337468
Communication,GOOGL,VZ,-0.04557133437928978,0.6313465783322362,0.38337573950836,-1.537952971240209,1.8177472577391374,0.23968593968649948,752,False,-2.8732087623106546
HealthCare,GILD,AMGN,0.4191410766263339,0.8915586746112868,0.7323858960705625,-1.2025290386315106,1.0094995399154563,0.19953813172419815,752,False,-2.874232727752031
HealthCare,GILD,BIIB,0.35429297882007865,0.8643046217972208,0.6848889964390285,7.476197340944534,-0.5615672484011842,0.18057316448766814,752,False,-2.9088317944034294
Energy,VLO,HAL,0.5715120421456965,0.9585264734393153,0.8775431882226457,4.263906824902509,0.20944352434134128,0.17796378267306953,752,False,-2.9217694075971448
Beverages,KO,CELH,0.15826936845513634,0.7619883478190934,0.5355873356015415,4.6193293379725056,-0.11349548753937794,0.08370042600227635,752,False,-2.926059926523263
HealthCare,JNJ,GILD,0.3689361309681992,0.8894874951048006,0.7291176120348292,3.036118829561673,0.46078885607409426,0.08896546692456526,752,False,-3.083821079634299
Payments,FIS,GPN,0.4066546128882602,0.9169376549072936,0.7815677188281029,3.720523533935129,0.1051100101624467,0.17516700059270807,752,False,-3.1907276662969335
Retail,KR,HD,0.022587428827633267,0.7203171131055562,0.4838626128474259,-1.5466112000349916,0.9521687188308983,0.1330023113648576,752,False,-3.2190571069606086
Payments,V,FIS,0.40682572035225956,0.921387184699906,0.7912649800720533,4.29101453174726,0.33084394787776583,0.13264482221719703,752,False,-3.239300864747552
Semiconductors,INTC,LRCX,0.4575011712973884,0.9440600386512417,0.8412006775141445,1.5918916750835628,0.405654646135162,0.27896357742707073,752,False,-3.2623421449466963
Beverages,TAP,CELH,0.15054588730889998,0.8006850098088901,0.5887520516449147,3.814206864543436,0.052668944361275505,0.12699247434163077,752,False,-3.279832104708206
Semiconductors,AMD,QCOM,0.5060382805268697,0.9667452204980572,0.8995857947054406,0.9261631496757001,0.8110495949717138,0.2506476898882547,752,False,-3.325100580160364
Semiconductors,INTC,AMAT,0.446524489105233,0.9502352132837663,0.8560184301002164,0.6819060005320772,0.5254865615422553,0.2873316406739691,752,False,-3.385533968184293
Retail,WMT,LOW,0.28883996184385846,0.8879873281345693,0.7269917540411099,-7.168695821412868,2.1112033972743713,0.2388600528023807,752,False,-3.4352140409480696
Semiconductors,INTC,MU,0.42373675420963247,0.9488299651124044,0.8526489596735192,2.1740556115022684,0.26502743279356,0.28845482746933443,752,False,-3.472413065106913
Communication,CMCSA,PINS,0.1291526923222922,0.8179282010555984,0.6124411127919013,2.9308872680501628,0.18276384616549368,0.1358951368589731,752,False,-3.5190454059254273
HealthCare,JNJ,ABBV,0.409153121912719,0.9490798674120324,0.8530808133507067,2.1686698140445273,0.5685822916666332,0.10802714179438291,752,False,-3.5410565596894004
HealthCare,JNJ,AMGN,0.37552792671202384,0.9438262640703001,0.8413144065322302,1.3279439964269244,0.6683626835322318,0.11384145984505478,752,False,-3.634465789939007
Autos,GM,RIVN,0.25724985633070635,0.9073486569462172,0.7629349821224762,4.374253890724132,-0.18808624244798255,0.2805747538277655,752,False,-3.7713386326175335
Retail,COST,DG,0.068740641336005,0.8153899527014223,0.608593517980724,9.229108232855815,-0.5331914228832343,0.17916372645459805,752,False,-3.7713921795844136
Semiconductors,INTC,KLAC,0.45056407592890524,0.9831458330762491,0.9492954111640969,1.9035413787242739,0.2313909536748393,0.3116740443747762,752,False,-3.808611398843535
Payments,AXP,FIS,0.41493627934705585,0.9732370588248571,0.9181058707264614,2.9685643809637696,0.6064589178590469,0.2597141085055203,752,False,-3.826594075824996
Autos,GM,TM,0.3781408372589385,0.9617629101176706,0.8854647169342872,-1.7213302255770948,1.0650337888019452,0.251421563679953,752,False,-3.8394701521561365
Beverages,STZ,CELH,0.251907514364656,0.9189432864799152,0.7857166026374391,4.653748257709022,0.17414271294835648,0.22467859529153827,752,False,-3.915394137885608
Autos,LCID,TM,0.17213011354449775,0.8856159622014872,0.7226076118209849,17.288771910987037,-2.663329468513501,0.4454958545046085,752,False,-3.94205097979418
Beverages,MNST,CELH,0.37083967473197516,0.971271984147786,0.9123064751530383,3.8780375087975623,0.05126257843406501,0.14276544345331718,752,False,-3.9998071463365363
HealthCare,JNJ,BMY,0.41239059394387134,0.9845835638598452,0.9542289183146151,4.077750592929531,0.2640548352379959,0.1359084432861228,752,False,-4.004409992675512
Semiconductors,INTC,QCOM,0.4155615475055801,0.9879569724234081,0.966407605055319,5.502793612525661,-0.4117772355762068,0.31514455284329423,752,False,-4.04452938509473
HealthCare,JNJ,PFE,0.3868329157921744,0.9820703808444279,0.9456054756361923,5.61279567948759,-0.14687318647787073,0.1385258690447807,752,False,-4.081520752643521
Autos,GM,NIO,0.16119570472554634,0.8960590756695621,0.7414003560592839,4.536151942217482,-0.3826095779636616,0.2565489459196635,752,False,-4.093501539907517
Communication,GOOGL,META,0.41599762400607787,0.9935059391251205,0.9893326679023948,0.8982902353431257,0.6894534651190547,0.20345600816478132,752,False,-4.142497820150874
Semiconductors,INTC,TXN,0.4084372562567153,0.9926810362038201,0.9852132305844881,5.203711789522984,-0.3391082631912701,0.3204950401088063,752,False,-4.159473100987289
Autos,LCID,XPEV,0.28523258257993483,0.9524756985458961,0.867296116476908,4.741941009622829,-0.5429150474071354,0.5174893345976664,752,False,-4.166007808940357
HealthCare,JNJ,MRK,0.38868812044119505,0.9890661704169611,0.9703897935959853,4.869873787020385,0.05468607743120213,0.1396437285833728,752,False,-4.184499538743134
Communication,TMUS,PINS,-0.055396180181244,0.8059338399951855,0.5944738199167947,4.914866749054109,0.09859340525910776,0.210793713853228,752,False,-4.253627954152464
Retail,WMT,HD,0.3452534342874986,0.9859476437850231,0.9590455570215274,-6.438059449610563,1.8374428345961284,0.24385749896764272,752,False,-4.331164610439679
Autos,LCID,NIO,0.3340603192583136,0.9866648837595804,0.9618521063457941,1.732423036377611,0.9039949443169708,0.4741172124499634,752,False,-4.394392631402318
Retail,WMT,TGT,0.25736054499217026,0.9638318508101122,0.8921652205475837,8.612934051254683,-0.8833112293795287,0.25453947414097666,752,False,-4.419043082120822
Autos,GM,XPEV,0.17441853408162739,0.9307410295562902,0.8283243794613793,3.106562597374541,0.2885849700639689,0.2633228997994014,752,False,-4.458281403621269
Communication,GOOGL,DIS,0.18379775639542975,0.9410006159353266,0.8349489063262666,-0.9637637283658691,1.3327726315866801,0.2604500819548153,752,False,-4.473660389901177
Semiconductors,INTC,AVGO,0.3093518542083056,0.9916592165512592,0.9807412760584141,3.5457201579660627,-0.020832568395589668,0.3224727080097091,752,False,-4.5904485831652355
HealthCare,JNJ,BIIB,0.2851805082869714,0.9871544099036931,0.963272110441702,5.425760033987416,-0.05754866363929878,0.13905763125415466,752,False,-4.623196179145522
HealthCare,JNJ,LLY,0.17650721681692672,0.9520719629841764,0.8603641035448399,3.4125380555617895,0.2584541568752039,0.12564991087868393,752,False,-4.634146404285078
Retail,WMT,DLTR,0.2226953798484811,0.9702148623522429,0.9093543803843869,6.92672010587647,-0.5525271019141338,0.2729166575272639,752,False,-4.65898854257105
HealthCare,JNJ,REGN,0.23246539229364205,0.9839755644195456,0.9520787063313613,5.833887371827373,-0.1067334218810636,0.1380931134459817,752,False,-4.812365719965253
Communication,GOOGL,NFLX,0.2520081361173085,0.990919272757258,0.9778827380051496,2.8613378283793693,0.5429839183446026,0.21846767629649172,752,False,-4.838408263238916
Autos,STLA,NIO,0.21326801596549147,0.97999616119538,0.9388124038504949,2.01343445866203,0.36855459924320466,0.3542377070226371,752,False,-4.839179577750285
Communication,T,PINS,-0.060850921988103004,0.875378110273259,0.7034562210411587,3.576204154453368,-0.15476588643823241,0.2350658145413035,752,False,-4.898431688843527
Retail,WMT,DG,0.16491556805777335,0.9794580594093216,0.9371007501704259,6.876444375625412,-0.5294876211384629,0.2727743322986245,752,False,-5.0510260995583804
Communication,GOOGL,T,-0.09362775653037791,0.9335443049487947,0.8178602209407428,2.4287037236663878,0.9060453653541609,0.2124652613646271,752,False,-5.648678312461774
Communication,GOOGL,TMUS,-0.03359642798405845,0.9912479720420649,0.9791120706515201,1.2504115180517381,0.7502480599197954,0.2571892626768074,752,False,-6.141730879303338
